City,Lat,Lon,Mean
San Jose,37.3186901,-121.8429997,57368
San Jose,37.2891255,-121.8392994,98209
San Jose,37.3046221,-121.8289144,105715
San Jose,37.2804872,-121.8299569,42606
San Jose,37.3314079,-121.8221349,77628
San Jose,37.3184116,-121.801337,81581
San Jose,37.3206847,-121.7889643,117840
San Jose,37.3090337,-121.7397935,181057
San Jose,37.279151,-121.768891,173619
San Jose,37.3257564,-121.8349807,0
San Jose,37.3436482,-121.8272382,80886
San Jose,37.3494389,-121.8196391,71954
San Jose,37.3456372,-121.8393992,59283
San Jose,37.3547002,-121.8469654,63234
San Jose,37.3842879,-121.8355147,56670
San Jose,37.3735315,-121.8283205,55904
San Jose,37.3640773,-121.8149477,85103
San Jose,37.390729,-121.85256,100000
San Jose,37.401826,-121.8548247,108594
San Jose,37.3828815,-121.8767483,111494
San Jose,37.3931327,-121.8651466,95798
San Jose,37.4161016,-121.864835,111199
San Jose,37.39321,-121.9209625,134786
San Jose,37.3628317,-121.9239733,43145
San Jose,37.3088699,-121.956866,113319
San Jose,37.2902052,-121.9687764,82894
San Jose,37.2428218,-121.9143244,164270
San Jose,37.3026087,-122.02812,132002
San Jose,37.2129709,-121.8693742,164648
San Jose,37.2275236,-121.8912127,160296
San Jose,37.2569183,-121.7684493,127760
San Jose,37.2707459,-121.8458034,129336
San Jose,37.2551956,-121.8109259,139824
San Jose,37.2584565,-121.8379668,72826
San Jose,37.231546,-121.8102526,87354
San Jose,37.2389613,-121.7965053,108673
San Jose,37.2488509,-121.7864273,102760
San Jose,37.2410744,-121.8445214,113283
San Jose,37.3299506,-121.9279069,134355
San Jose,37.3514873,-121.8697601,56359
San Jose,37.3058907,-121.9360206,109641
San Jose,37.2837456,-121.9372588,91100
San Jose,37.2565073,-121.8874617,94088
San Jose,37.3156874,-121.8809726,64255
San Jose,37.2807411,-121.8160936,90562
San Jose,37.3314079,-121.8221349,74398
San Jose,37.3079908,-121.78877,92999
San Jose,37.3257564,-121.8349807,56958
San Jose,37.3456372,-121.8393992,63903
San Jose,37.3759252,-121.8448909,81881
San Jose,37.4096778,-121.8137292,125410
San Jose,37.3943437,-121.8929699,121668
San Jose,37.2057405,-121.8341797,158608
San Jose,37.2635211,-121.8239467,106315
San Jose,37.2327987,-121.7823587,118731
San Jose,37.2384961,-121.8352509,110360
San Juan Capistrano,33.500581,-117.654433,95567
San Juan Capistrano,33.4854137,-117.6510741,59576
San Juan Capistrano,33.4852789,-117.6768613,73860
San Juan Capistrano,33.5069397,-117.6617306,69801
San Leandro,37.7167162,-122.1661481,72350
San Leandro,37.6985801,-122.1574574,85334
San Leandro,37.7308613,-122.1656484,80223
San Leandro,37.721228,-122.123812,145285
San Leandro,37.709328,-122.1390589,47897
San Leandro,37.6985801,-122.1574574,68735
San Lorenzo,37.6691777,-122.1375217,91357
San Lorenzo,37.6845009,-122.1553145,87549
San Lorenzo,37.6988143,-122.123482,53424
San Lorenzo,37.6923622,-122.1102954,57230
San Lorenzo,37.6793622,-122.1295968,82519
San Lorenzo,37.6691777,-122.1375217,90146
San Luis Obispo,35.210785,-120.605967,70959
San Luis Obispo,35.2838344,-120.6420949,80063
San Luis Obispo,35.2563502,-120.6603824,50016
San Luis Obispo,35.3228262,-120.7001012,0
San Luis Obispo,35.2661203,-120.6975015,83693
San Marcos,33.1511693,-117.1773755,85147
San Marcos,33.1395167,-117.1298501,62036
San Marcos,33.1392223,-117.189465,37577
San Marcos,33.1460671,-117.146847,72945
San Marino,34.1202462,-118.1222337,178029
San Marino,34.1273015,-118.0983767,135171
San Mateo,37.572378,-122.3340889,119002
San Mateo,37.57272,-122.3220784,117673
San Mateo,37.553366,-122.3309033,172551
San Mateo,37.5199992,-122.3457475,140367
San Mateo,37.5342151,-122.311952,156853
San Mateo,37.5711301,-122.3033638,103941
San Mateo,37.5373886,-122.2888784,91368
San Mateo,37.5680176,-122.3451754,161610
San Mateo,37.529464,-122.3377804,135618
San Mateo,37.5649629,-122.3027297,101940
San Miguel,35.753406,-120.692396,62308
San Pablo,37.9761393,-122.345945,61919
San Pablo,37.9938995,-122.3173415,54574
San Pablo,37.9761393,-122.345945,55279
San Pablo,37.9660263,-122.3355558,59495
San Pablo,37.9567769,-122.3365694,36824
San Pedro,33.7410279,-118.2837798,68164
San Pedro,33.7480876,-118.2927139,52093
San Pedro,33.7344706,-118.2956423,71336
San Pedro,33.7249036,-118.2914165,56074
San Pedro,33.7208388,-118.3228117,125147
San Pedro,33.7159024,-118.2903209,99264
San Pedro,33.7616099,-118.2947359,100777
San Pedro,33.7330809,-118.3084736,98651
San Rafael,38.005569,-122.502811,97244
San Rafael,38.0386017,-122.5839868,160659
San Rafael,37.9815305,-122.5305318,71791
San Rafael,37.985633,-122.474165,118598
San Rafael,37.9659228,-122.505765,43879
San Rafael,37.983487,-122.5480915,110460
San Rafael,37.9405976,-122.4906881,0
San Ramon,37.7449859,-121.9480394,125026
San Ramon,37.7679943,-121.9820003,124120
San Ramon,37.7674603,-122.0500302,120487
San Ramon,37.738748,-121.9283938,95013
San Ramon,37.771414,-121.9512594,124781
San Ysidro,32.5641852,-117.0496293,34270
Sanger,36.7700677,-119.5155966,77299
Sanger,36.7191064,-119.5717189,36631
Sanger,36.6847537,-119.5374742,67028
Santa Ana,33.6937428,-117.9036273,121173
Santa Ana,33.7015157,-117.8725713,86494
Santa Ana,33.7212817,-117.8902708,78657
Santa Ana,33.7211578,-117.9108898,69922
Santa Ana,33.7216725,-117.8700847,68717
Santa Ana,33.7481442,-117.8492851,47897
Santa Ana,33.7385343,-117.856975,41902
Santa Ana,33.7363817,-117.8640231,43133
Santa Ana,33.7435528,-117.889227,76750
Santa Ana,33.7371732,-117.9026546,73388
Santa Ana,33.7370553,-117.8799075,49548
Santa Ana,33.755664,-117.8797292,55783
Santa Ana,33.7749556,-117.8825621,81449
Santa Ana,33.7532867,-117.8424353,62096
Santa Ana,33.7789827,-117.7854309,172734
Santa Ana,33.7524445,-117.9245717,58487
Santa Ana,33.7526801,-117.912077,56163
Santa Ana,33.7429733,-117.9165724,51135
Santa Ana,33.6937428,-117.9036273,113844
Santa Ana,33.7211578,-117.9108898,70104
Santa Ana,33.7371732,-117.9026546,55339
Santa Ana,33.7749556,-117.8825621,93326
Santa Ana,33.7526801,-117.912077,60617
Santa Barbara,34.446327,-119.7788151,66348
Santa Barbara,34.4348901,-119.7377484,80178
Santa Barbara,34.434415,-119.7101634,121903
Santa Barbara,34.4449009,-119.7296812,115234
Santa Barbara,34.4611878,-119.6645571,135037
Santa Barbara,34.4183039,-119.6773409,44027
Santa Barbara,34.4203889,-119.7211598,71764
Santa Barbara,34.39838,-119.710835,79615
Santa Barbara,34.4120592,-119.7302749,117678
Santa Barbara,34.4256454,-119.6388981,113738
Santa Barbara,34.4366709,-119.784079,107792
Santa Barbara,34.4261948,-119.7150662,73453
Santa Barbara,34.4181213,-119.7051132,57247
Santa Barbara,34.4366709,-119.784079,96671
Santa Clara,37.3606844,-121.9724091,116609
Santa Clara,37.3590784,-121.9905465,119040
Santa Clara,37.3461125,-121.9734997,114296
Santa Clara,37.3430376,-121.9443765,92064
Santa Clara,37.330263,-121.9571424,152953
Santa Clara,37.3314684,-121.9714315,139804
Santa Clara,37.320657,-121.9829838,116053
Santa Clara,37.3449082,-122.0049701,148738
Santa Clara,37.4054756,-121.9438837,138724
Santa Clara,37.3489657,-121.9871466,103461
Santa Clara,37.3314684,-121.9714315,118761
Santa Clarita,34.4151371,-118.4898281,92791
Santa Cruz,36.959718,-121.970036,80553
Santa Cruz,36.974385,-122.035268,80113
Santa Cruz,36.9847453,-122.0105639,104406
Santa Cruz,36.9701988,-122.0639762,104762
Santa Cruz,36.9739622,-122.0156066,67543
Santa Cruz,36.9638031,-122.0240444,76563
Santa Cruz,36.9536393,-122.0613064,64395
Santa Cruz,37.0238608,-122.0312166,85656
Santa Cruz,36.9968265,-121.9775807,72255
Santa Cruz,36.9613777,-121.9917482,99368
Santa Cruz,36.9217925,-122.0305068,0
Santa Cruz,36.9944065,-122.0430849,99343
Santa Cruz,36.9968265,-121.9775807,92520
Santa Cruz,36.9217925,-122.0305068,0
Santa Fe Springs,33.9548068,-118.0716366,76128
Santa Margarita,35.2199638,-119.9980553,84915
Santa Maria,34.837589,-120.531071,72668
Santa Maria,34.9494695,-120.4266148,55073
Santa Maria,34.9567334,-120.4265923,70045
Santa Maria,34.9569166,-120.3928628,88692
Santa Maria,34.9568972,-120.444653,40096
Santa Maria,34.9287963,-120.4780833,68744
Santa Maria,34.87259,-120.3430442,108512
Santa Maria,34.9306689,-120.4270588,47383
Santa Maria,34.9287963,-120.4780833,62916
Santa Monica,34.0412036,-118.4943488,157088
Santa Monica,34.0190747,-118.503319,143409
Santa Monica,34.0389491,-118.4799628,134800
Santa Monica,34.0227687,-118.4840964,73501
Santa Monica,34.0188907,-118.4789709,70151
Santa Monica,34.0009853,-118.4807228,107038
Santa Monica,34.0133521,-118.4729854,119227
Santa Monica,34.0183095,-118.4559502,101605
Santa Monica,34.0350094,-118.4754273,103358
Santa Monica,34.0183095,-118.4559502,97222
Santa Paula,34.3535231,-119.0606093,61559
Santa Paula,34.3847022,-119.1192694,84640
Santa Paula,34.3587261,-119.2005468,71362
Santa Rosa,38.3933396,-122.7012564,28722
Santa Rosa,38.4126004,-122.6287915,133826
Santa Rosa,38.4493765,-122.660775,70436
Santa Rosa,38.4427045,-122.6913822,49953
Santa Rosa,38.4570299,-122.7128443,72707
Santa Rosa,38.4483381,-122.7070355,72382
Santa Rosa,38.4857501,-122.7071615,144449
Santa Rosa,38.5261049,-122.6368988,96358
Santa Rosa,38.5043031,-122.7912912,74903
Santa Rosa,38.465154,-122.7356928,36396
Santa Rosa,38.4611543,-122.7607066,91833
Santa Rosa,38.4410975,-122.7327641,53285
Santa Rosa,38.4334564,-122.8012427,75781
Santa Rosa,38.4432926,-122.758414,63484
Santa Rosa,38.4288774,-122.7274638,40969
Santa Rosa,38.4600589,-122.6991435,98603
Santa Rosa,38.4611543,-122.7607066,80207
Santa Rosa,38.4288774,-122.7274638,46072
Santee,32.841342,-117.0126279,101589
Santee,32.872302,-116.9941687,120140
Santee,32.8477575,-116.9795653,85602
Saratoga,37.2589679,-122.0078933,176740
Saratoga,37.2818621,-121.9995022,135287
Saratoga,37.2712569,-122.0526822,168257
Saugus,34.4474408,-118.5295759,84492
Saugus,34.4533926,-118.5168986,132840
Saugus,34.429766,-118.5231005,111567
Sausalito,37.856415,-122.478445,119885
Sausalito,37.8688708,-122.5128206,45036
Scotia,40.4366309,-124.0525212,64765
Seal Beach,33.7385342,-118.1055682,86246
Seal Beach,33.7508498,-118.0636903,84264
Seaside,36.6034308,-121.8319795,35070
Seaside,36.6129213,-121.8296281,83232
Seaside,36.5954235,-121.7882216,71651
Seaside,36.6151277,-121.8488475,57541
Sebastopol,38.4129715,-122.842325,90036
Sebastopol,38.3819817,-122.8272234,74698
Sebastopol,38.3385194,-122.8815393,90744
Seeley,32.9323193,-115.9218139,40304
Selma,36.5935943,-119.6260162,58925
Selma,36.5344594,-119.6917634,43666
Shafter,35.4961858,-119.2738672,39209
Shafter,35.516438,-119.2918485,46599
Shasta,40.5813781,-122.4542402,83754
Sherman Oaks,34.1631392,-118.4158172,99722
Sherman Oaks,34.1519021,-118.4426826,80261
Sherman Oaks,34.151001,-118.4526294,91762
Sherman Oaks,34.1379864,-118.4376485,176545
Shingle Springs,38.5856314,-120.8677386,82758
Shingletown,40.506094,-121.855665,52956
Shoshone,35.820581,-116.205051,24696
Shoshone,36.2047335,-117.1188147,48274
Sierra Madre,34.162053,-118.052919,107162
Sierra Madre,34.1553775,-118.0470542,137490
Signal Hill,33.8016982,-118.1691428,48159
Signal Hill,33.7986078,-118.1589591,109229
Simi Valley,34.259723,-118.7804557,113504
Simi Valley,34.2527888,-118.7879942,132748
Simi Valley,34.2789315,-118.817287,90951
Simi Valley,34.277179,-118.752394,110242
Simi Valley,34.262391,-118.7508193,98134
Simi Valley,34.2776642,-118.7274118,95468
Simi Valley,34.2793634,-118.6865756,138930
Simi Valley,34.3123212,-118.7684331,126132
Simi Valley,34.2262318,-118.7737519,131919
Simi Valley,34.2967355,-118.7532342,135897
Simi Valley,34.2697395,-118.684829,69033
Solana Beach,33.0018093,-117.2636175,148955
Solana Beach,32.9890371,-117.2402703,186307
Solana Beach,33.0027873,-117.2420769,123417
Somerset,38.545423,-120.747469,48136
Sonoma,38.327504,-122.487137,67684
Sonoma,38.2867706,-122.4510104,93075
Sonoma,38.306745,-122.4902094,91066
Sonora,38.0191545,-120.2986345,78258
Sonora,38.0068248,-120.3683845,45465
Soquel,37.043376,-121.9607654,125335
Soquel,37.0237015,-121.9240389,108177
South El Monte,34.0468938,-118.0588991,46816
South Gate,33.944159,-118.192761,54149
South Gate,33.961166,-118.2221109,46814
South Gate,33.9476557,-118.2252846,38531
South Gate,33.9542813,-118.2050283,35718
South Gate,33.9476027,-118.2033667,58381
South Gate,33.9448778,-118.1782284,94971
South Gate,33.9506731,-118.2241036,45872
South Gate,33.9393897,-118.1958301,75343
South Lake Tahoe,38.9314741,-119.9613705,68506
South Lake Tahoe,38.9280929,-120.0091813,112677
South Lake Tahoe,38.8832961,-120.0306547,94980
South Lake Tahoe,38.9436742,-119.9388296,46427
South Lake Tahoe,38.9116786,-120.1059597,68746
South Lake Tahoe,38.8832961,-120.0306547,98998
South Pasadena,34.1193401,-118.1551292,74402
South San Francisco,37.6626571,-122.456014,120356
South San Francisco,37.6678381,-122.4203403,78983
South San Francisco,37.656229,-122.4175676,53316
South San Francisco,37.6462246,-122.4610309,115429
South San Francisco,37.6552911,-122.4460598,107337
South San Gabriel,34.0502444,-118.1001251,67295
St. Helena,38.5082184,-122.4787754,107845
Stanton,33.8101182,-117.9975952,70632
Stanton,33.7992973,-117.9918205,59211
Stevenson Ranch,34.1984588,-118.9295517,168396
Stevenson Ranch,34.1984588,-118.9295517,111834
Stewarts Point,38.6070017,-123.3324622,87611
Stockton,37.963697,-121.22961,45384
Stockton,37.9524848,-121.3008145,37864
Stockton,37.9626057,-121.2768386,36952
Stockton,37.9405169,-121.3145235,56294
Stockton,37.9761614,-121.3288819,51335
Stockton,37.9724931,-121.3089795,81261
Stockton,37.9672954,-121.2542261,41350
Stockton,37.9376415,-121.2438699,42969
Stockton,37.9290303,-121.2897337,42845
Stockton,37.9648258,-121.2359883,51164
Stockton,38.0093048,-121.3621535,106487
Stockton,37.9941419,-121.3245319,57881
Stockton,37.9812253,-121.3574591,103044
Stockton,38.0473283,-121.3368081,68712
Stockton,38.0403551,-121.3565447,97923
Stockton,38.0019053,-121.3072652,47543
Stockton,38.0349259,-121.3162854,52490
Stockton,38.0327016,-121.287041,27737
Stockton,38.0298609,-121.2450807,89030
Stockton,37.9350636,-121.1904318,51743
Stockton,37.9483459,-121.2731105,34323
Stockton,37.9290303,-121.2897337,40554
Stockton,38.0063695,-121.3236839,42909
Stockton,38.0354834,-121.3533471,67064
Stockton,38.0349259,-121.3162854,52129
Stockton,38.0298609,-121.2450807,79050
Strathmore,36.1328505,-119.1119527,79255
Studio City,34.1476412,-118.40678,81124
Studio City,34.1355558,-118.3805968,158569
Suisun City,38.2490976,-122.014721,50616
Sun City,33.7141447,-117.2157957,45533
Sun City,33.692413,-117.2255846,78993
Sun Valley,34.2161873,-118.3453981,88535
Sun Valley,34.223913,-118.403944,64124
Sun Valley,34.2375217,-118.3842733,82152
Sun Valley,34.2143169,-118.3594491,72734
Sun Valley,34.2321519,-118.3919487,52081
Sunland,34.2633843,-118.3073883,87333
Sunland,34.2548355,-118.3139736,71081
Sunnyvale,37.4031417,-122.0033891,91316
Sunnyvale,37.344829,-122.057125,132427
Sunnyvale,37.3626565,-122.0562245,159532
Sunnyvale,37.36461,-122.0416419,141008
Sunnyvale,37.3588473,-122.0098647,123699
Sunnyvale,37.3727792,-122.0289163,109712
Sunnyvale,37.3914591,-122.0385013,121744
Sunnyvale,37.3796214,-122.0565449,115952
Sunnyvale,37.3448183,-122.0369674,108533
Sunnyvale,37.3727792,-122.0289163,111612
Susanville,40.4793843,-120.5970677,60707
Sylmar,34.3061794,-118.4222372,75216
Sylmar,34.322861,-118.4589744,78072
Sylmar,34.3088574,-118.4613523,77745
Sylmar,34.2930983,-118.4558345,61085
Sylmar,34.3232264,-118.4294854,79124
Sylmar,34.2892496,-118.460655,94672
Taft,35.13375,-119.47114,57445
Taft,35.1294919,-119.4622032,67801
Tarzana,34.1767231,-118.5383656,53763
Tarzana,34.144579,-118.5320785,131135
Tehachapi,34.9750866,-118.5949931,79435
Tehachapi,35.1399584,-118.4819241,74316
Tehachapi,35.1962215,-118.6581798,95438
Temecula,33.5318881,-117.1188981,105931
Temecula,33.4712935,-117.0854882,104791
Temecula,33.4952197,-117.1030729,101953
Temecula,33.0526794,-116.6289158,70597
Temecula,33.5040499,-117.1342075,55413
Temecula,33.5134722,-117.0704108,110727
Temecula,33.4917233,-117.0839947,102921
Temecula,33.0526794,-116.6289158,69157
Temple City,34.0981939,-118.0327899,35100
Temple City,34.1103131,-118.060063,69107
Temple City,34.0927124,-118.0587854,94258
Temple City,34.1092,-118.0734465,88584
Temple City,34.0976173,-118.0712085,68897
Temple City,34.119621,-118.0611059,73484
Temple City,34.0976173,-118.0712085,70722
Terra Bella,35.956727,-119.032841,38206
Thermal,33.5353408,-116.1440897,75619
Thousand Oaks,34.2216307,-118.8779656,120366
Thousand Oaks,34.2106411,-118.876471,125884
Thousand Oaks,34.1750801,-118.8455761,53124
Thousand Oaks,34.2151494,-118.8453433,92878
Thousand Oaks,34.1817064,-118.8679307,69625
Thousand Palms,33.8211956,-116.3874271,43007
Tiburon,37.8713791,-122.4672873,158404
Tiburon,37.8785872,-122.4494238,127320
Tipton,36.056592,-119.3368879,39623
Tollhouse,36.9057665,-119.3805297,107612
Topanga,34.0516505,-118.6049503,136693
Torrance,33.823139,-118.293685,79017
Torrance,33.8308864,-118.30513,71178
Torrance,33.8387785,-118.2825106,80564
Torrance,33.8177518,-118.2928457,97049
Torrance,33.8829956,-118.3393815,91949
Torrance,33.8758584,-118.3390069,73962
Torrance,33.8697405,-118.3325911,86511
Torrance,33.8661962,-118.3493205,62252
Torrance,33.8530265,-118.3702822,114126
Torrance,33.8317827,-118.3529869,107565
Torrance,33.8382367,-118.3181299,76906
Torrance,33.8123572,-118.3130811,105079
Torrance,33.8209956,-118.367527,125786
Torrance,33.8068026,-118.3712105,162540
Torrance,33.7959818,-118.3446895,77189
Torrance,33.8387785,-118.2825106,68687
Torrance,33.8681429,-118.3164997,99027
Torrance,33.8453408,-118.3504673,82453
Torrance,33.8209956,-118.367527,131340
Trabuco Canyon,33.7524903,-117.6124151,93837
Trabuco Canyon,33.653913,-117.5683167,97739
Trabuco Canyon,33.7524903,-117.6124151,108073
Tracy,37.724597,-121.445538,87689
Tracy,37.7282495,-121.5028399,107099
Tracy,37.7521308,-121.4207353,75679
Tracy,37.758114,-121.4382804,52341
Tracy,37.7328505,-121.4450292,94554
Tracy,37.6257134,-121.4377868,87775
Tracy,37.7282495,-121.5028399,108357
Tracy,37.7324326,-121.421163,63617
Travis Afb,38.2790134,-121.9458087,85569
Trinidad,41.1893421,-124.0324312,59154
Trinity Center,41.0171618,-122.6402253,46578
Truckee,39.320997,-120.438309,69749
Truckee,39.324788,-120.378665,30614
Truckee,39.150429,-120.161347,72202
Truckee,39.342348,-120.1090918,102381
Truckee,39.2475277,-120.0199033,38514
Truckee,39.2614322,-120.0403968,74334
Tujunga,34.2529724,-118.2907309,54587
Tujunga,34.2428521,-118.2941612,80790
Tulare,36.199366,-119.341921,58613
Tulare,36.2182393,-119.3755912,63652
Tulare,36.2256444,-119.3438407,69731
Tulare,36.1963691,-119.3370033,15740
Tulare,36.1909171,-119.3660695,41832
Tulelake,41.888731,-121.360249,22615
Tulelake,41.8199271,-121.6337562,49345
Tuolumne,38.2149739,-120.1895292,79388
Tuolumne,37.9292989,-120.0887219,67929
Turlock,37.526814,-121.011487,22499
Turlock,37.4861261,-120.8576989,33853
Turlock,37.4902919,-120.8326517,65495
Turlock,37.5053439,-120.8421217,42315
Turlock,37.516714,-120.8607177,47603
Turlock,37.525656,-120.856378,66068
Turlock,37.5147982,-120.8343873,83470
Tustin,33.7195629,-117.8110261,118565
Tustin,33.7297911,-117.7970069,155496
Tustin,33.7166231,-117.7782831,176723
Tustin,33.7440129,-117.8247177,74925
Tustin,33.7284876,-117.8147887,83431
Tustin,33.7537203,-117.7856485,165335
Tustin,33.766702,-117.8278544,55637
Tustin,33.7377146,-117.8366401,48792
Tustin,33.7362411,-117.8127013,69522
Tustin,33.766702,-117.8278544,98370
Twentynine Palms,34.273019,-116.414529,38162
Twentynine Palms,34.072377,-116.562727,48547
Twentynine Palms,34.148313,-116.065526,52048
Twentynine Palms,34.123089,-116.421481,51100
Twentynine Palms,34.1997526,-116.3830577,45706
Twentynine Palms,34.077742,-116.4710168,33242
Twentynine Palms,34.0582671,-116.5601965,61139
Twentynine Palms,34.1916824,-116.0639699,75183
Twentynine Palms,34.2871103,-116.4273959,38567
Ukiah,39.2595876,-123.3809556,67929
Ukiah,39.1424071,-123.2304257,78156
Ukiah,39.1357597,-123.202651,34571
Ukiah,39.1561868,-123.2032659,56982
Union City,37.582671,-122.0858114,162134
Union City,37.6011863,-122.0427361,85430
Union City,37.584989,-122.0683633,101306
Union City,37.582671,-122.0858114,157794
Upland,34.15642,-117.658705,107195
Upland,34.1124237,-117.6396061,57144
Upland,34.141776,-117.6602406,121025
Upland,34.1142493,-117.6606628,91207
Upland,34.1008082,-117.6718364,51125
Upland,34.0917427,-117.6605421,87385
Vacaville,38.420393,-121.950842,107548
Vacaville,38.4377796,-122.0314545,99878
Vacaville,38.3401253,-121.9444369,86148
Vacaville,38.3572485,-121.9443575,105744
Vacaville,38.3191257,-121.924618,133534
Vacaville,38.3539257,-121.9670747,87421
Vacaville,38.3288304,-122.0008642,74768
Vacaville,38.3823938,-121.9873549,114203
Vacaville,38.3258768,-121.9655186,92466
Vacaville,38.3622036,-121.9967931,76950
Valencia,34.4524038,-118.5384531,110430
Valencia,34.4105552,-118.5503607,90530
Valencia,34.4493449,-118.5628848,116185
Vallejo,38.1608327,-122.2596823,109285
Vallejo,38.1295441,-122.214182,116061
Vallejo,38.0949074,-122.2239275,63839
Vallejo,38.0673887,-122.2185562,89043
Vallejo,38.1293945,-122.3302426,47824
Vallejo,38.1052893,-122.2365335,46176
Vallejo,38.1083885,-122.2622993,45382
Vallejo,38.1358448,-122.2652793,79215
Vallejo,38.1481382,-122.2440369,76514
Vallejo,38.1046332,-122.192134,51591
Vallejo,38.1608327,-122.2596823,98072
Vallejo,38.0949074,-122.2239275,56632
Vallejo,38.0969602,-122.2365223,48495
Vallejo,38.1510468,-122.2787949,83412
Valley Center,33.2532934,-116.9904538,97873
Valley Center,33.2118622,-116.9122447,73215
Valley Home,37.8903605,-120.831488,88379
Valley Springs,38.1937624,-120.8759284,93225
Van Nuys,34.1774941,-118.4162038,70527
Van Nuys,34.1739658,-118.4114177,79790
Van Nuys,34.2043745,-118.4301703,47449
Van Nuys,34.2102531,-118.4782103,51373
Van Nuys,34.189727,-118.4847378,46447
Van Nuys,34.1921963,-118.4576889,27295
Van Nuys,34.1902993,-118.4356174,66827
Van Nuys,34.1830757,-118.4523813,31285
Van Nuys,34.1712144,-118.4356063,109043
Van Nuys,34.1684788,-118.4552597,85057
Van Nuys,34.2146244,-118.5056231,88486
Van Nuys,34.1948951,-118.507196,74793
Van Nuys,34.2066365,-118.4596472,57218
Van Nuys,34.1974182,-118.4700952,44980
Van Nuys,34.1835533,-118.4355767,62682
Van Nuys,34.1616765,-118.4585185,92443
Van Nuys,34.1803242,-118.4883751,141967
Venice,34.0034847,-118.4597995,127023
Venice,33.9918099,-118.4791483,90978
Venice,33.9918099,-118.4791483,81589
Ventura,34.2996993,-119.1600923,69184
Ventura,34.2943685,-119.1411116,55040
Ventura,34.268934,-119.2022525,59386
Ventura,34.2719328,-119.2248609,68567
Ventura,34.2948152,-119.2427572,86546
Ventura,34.2906641,-119.2996148,53899
Ventura,34.2739342,-119.2736531,92504
Ventura,34.2757404,-119.2061965,56072
Ventura,34.2555868,-119.2692827,95376
Victorville,34.5367769,-117.3677478,60290
Victorville,34.515479,-117.3358999,35645
Victorville,34.4902648,-117.3407035,70101
Victorville,34.489825,-117.2703695,92106
Victorville,34.4854486,-117.2949105,52707
Victorville,33.1499789,-117.2062594,38094
Victorville,34.5505662,-117.3098599,46275
Visalia,36.379521,-119.295604,50731
Visalia,36.485694,-119.224771,32149
Visalia,36.3512901,-119.3547493,37002
Visalia,36.3331501,-119.3323721,64216
Visalia,36.3354364,-119.2516076,46709
Visalia,36.2781982,-119.2194823,55680
Visalia,36.2985842,-119.2649462,67881
Visalia,36.3029669,-119.2990913,100208
Visalia,36.3056613,-119.3226585,46614
Visalia,36.3236766,-119.3406616,49211
Visalia,36.3302301,-119.299985,31485
Visalia,36.2985842,-119.2649462,67881
Visalia,36.3172631,-119.344008,57273
Vista,33.2241243,-117.2353781,46555
Vista,33.229935,-117.2750748,83776
Vista,33.1994118,-117.2642216,69998
Vista,33.2069221,-117.2241894,97058
Vista,33.1869616,-117.2418366,56819
Vista,33.1752541,-117.2666754,101855
Vista,33.1575865,-117.2317328,65993
Vista,33.21679,-117.251038,66739
Walnut,34.037195,-117.855606,108837
Walnut,34.0024101,-117.8593531,92878
Walnut,34.0180144,-117.8559096,101129
Walnut,34.0254501,-117.8818963,129942
Walnut,34.0082843,-117.8649253,92414
Walnut Creek,37.9067555,-122.0145836,144189
Walnut Creek,37.9190883,-122.0467663,128326
Walnut Creek,37.9062711,-122.0630151,65313
Walnut Creek,37.9107007,-122.0844284,136795
Walnut Creek,37.903484,-122.0398813,118500
Wasco,35.5738555,-119.3509151,47921
Watsonville,36.959483,-121.781739,63761
Watsonville,36.984181,-121.789329,114042
Watsonville,36.919608,-121.77025,57753
Watsonville,36.8633034,-121.7816335,52349
Watsonville,36.9272406,-121.7543133,74632
Watsonville,36.9206806,-121.7708163,42397
Watsonville,37.001101,-121.7979629,80941
Watsonville,36.8334157,-121.7572058,76770
Watsonville,36.9224854,-121.7415569,57640
Weimar,39.0569709,-120.9537177,76672
Weldon,35.67022,-118.227163,39841
Weldon,35.5169895,-118.2658355,44177
Weldon,35.5169895,-118.2658355,29345
West Covina,34.090475,-117.882143,77334
West Covina,34.0764659,-117.9439945,72493
West Covina,34.0788822,-117.9284554,83925
West Covina,34.0663578,-117.9188723,90758
West Covina,34.0542813,-117.9318958,74573
West Covina,34.0639097,-117.9540826,87707
West Covina,34.0455304,-117.9154705,100851
West Covina,34.0796236,-117.9156009,84866
West Covina,34.0580051,-117.9005028,101133
West Covina,34.0490207,-117.8958117,101353
West Hills,34.2269621,-118.6012202,51265
West Hills,34.217634,-118.6016952,44542
West Hills,34.1886366,-118.6174552,96502
West Hills,34.1903616,-118.6261323,127420
West Hills,34.1810129,-118.6059583,85303
West Hollywood,34.0892775,-118.3538978,40509
West Hollywood,34.0918485,-118.3720584,87690
West Sacramento,38.5922085,-121.5170147,90256
West Sacramento,38.56077,-121.5694652,33897
West Sacramento,38.5472495,-121.5704935,83571
West Sacramento,38.5472495,-121.5704935,93840
Westlake Village,34.1448378,-118.8170419,110295
Westlake Village,34.1448378,-118.8170419,114192
Westley,37.564951,-121.179463,46187
Westminster,33.7377201,-117.9503802,54332
Westminster,33.7376221,-117.9590701,114547
Westminster,33.755705,-117.9809384,58123
Westminster,33.7664961,-118.0028939,74473
Westminster,33.7496106,-118.0061596,61420
Westminster,33.755705,-117.9809384,58967
Wheatland,39.031163,-121.389996,64580
